,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
600,1.522117,-0.427554,0.580189,0.908904,0.414647,-0.04428,1.02416,-1.579536,0.594078,-0.12326,-0.112034,0.052535
601,1.459676,-0.414119,0.560671,0.909825,0.402384,-0.101519,0.856013,-3.637003,0.578449,-0.197224,0.088415,-0.090559
602,1.351995,-0.401594,0.544747,0.898494,0.390886,-0.19979,0.714122,-5.522098,0.590555,0.104588,0.365202,-0.308435
603,1.250064,-0.384906,0.545951,0.87957,0.375472,-0.292195,-0.173949,-4.777965,0.950867,0.464974,0.557146,-0.072811
604,1.175216,-0.372407,0.565563,0.859521,0.363859,-0.35893,-0.785354,-3.518215,0.799704,0.476676,0.574007,0.423612
605,1.121455,-0.37313,0.58835,0.838755,0.364532,-0.404484,-1.098542,-3.046052,0.211525,-0.173624,0.193222,0.622044
606,1.07439,-0.379531,0.603554,0.816728,0.370485,-0.442376,-0.5329,-2.300274,-0.033307,-0.311906,0.077482,0.578973
607,1.05046,-0.385855,0.609149,0.80386,0.376352,-0.460618,-0.406123,-0.6434,-0.23537,-0.396358,0.215369,0.261995
608,1.059925,-0.399557,0.619971,0.803609,0.389011,-0.450425,-1.043711,0.718734,-0.393257,-0.354741,0.242993,0.228715
609,1.093049,-0.420785,0.643011,0.810569,0.408477,-0.419672,-1.60128,1.47933,-0.439787,-0.343695,0.129959,0.248423
610,1.144687,-0.442812,0.671037,0.822756,0.428482,-0.373466,-1.569947,2.283487,-0.435257,-0.417162,0.085678,0.177329
611,1.209978,-0.461837,0.694863,0.83759,0.445594,-0.316054,-1.220812,2.98987,-0.497817,-0.448002,0.056771,0.068403
612,1.289665,-0.48166,0.713782,0.851436,0.463251,-0.245877,-1.087835,3.979389,-0.848533,-0.347651,0.06188,-0.062396
613,1.390364,-0.511183,0.734582,0.858008,0.489209,-0.156514,-1.356494,4.867904,-1.432661,0.034692,0.294528,-0.252971
614,1.503545,-0.542826,0.762302,0.854317,0.516557,-0.05754,-1.294753,4.762637,-1.268656,0.211235,0.412016,-0.513505
615,1.582239,-0.558623,0.786489,0.84793,0.530019,0.009703,-0.939069,2.102405,-0.453051,0.223298,0.348765,-0.607695
616,1.599999,-0.558854,0.805517,0.847502,0.530215,0.024756,-0.671115,-0.134727,0.126391,0.208468,-0.188418,-0.562476
617,1.612275,-0.552494,0.810188,0.850486,0.524812,0.035298,0.047,0.996753,0.529472,-0.09925,-0.457597,-0.319508
618,1.638061,-0.538643,0.801434,0.856464,0.512972,0.057697,0.478848,1.588982,0.703713,-0.204014,-0.355165,-0.18584
619,1.653435,-0.528805,0.788438,0.860464,0.504502,0.07127,0.534183,0.802676,0.423081,-0.620703,-0.054673,0.08907
620,1.657732,-0.523534,0.777057,0.862787,0.499943,0.075197,0.394551,0.373681,0.200465,-0.550974,0.287212,0.05609
621,1.656981,-0.524422,0.773934,0.862401,0.500713,0.074511,-0.062155,-0.205062,-0.127791,-0.272542,0.62415,-0.016115
622,1.656941,-0.525945,0.779032,0.861643,0.502031,0.07441,-0.139479,0.00154,-0.045275,-0.108255,0.560698,-0.029061
623,1.650975,-0.526686,0.76909,0.861701,0.502671,0.069239,0.724104,-0.085811,0.004666,0.225076,0.485488,0.132589
624,1.654698,-0.52559,0.757347,0.861985,0.501723,0.072492,0.289418,0.773311,0.253698,0.377181,0.427979,0.432788
625,1.659984,-0.510579,0.74016,0.868994,0.488683,0.07771,1.078909,0.462357,1.139826,0.3444,-0.213857,0.229236
626,1.63867,-0.487078,0.705677,0.88167,0.468045,0.059934,1.355657,-0.518048,1.25411,0.06523,-0.484723,-0.229078
627,1.624663,-0.467048,0.687695,0.891606,0.450253,0.048074,0.384452,-0.012496,0.878142,-0.103932,-0.266873,-0.182901
628,1.637604,-0.460954,0.690902,0.893631,0.444803,0.05979,-0.540328,0.926899,-0.138991,0.196823,0.334922,0.241845
629,1.666116,-0.467613,0.713846,0.888595,0.450757,0.084958,-1.088715,0.731452,-0.336987,0.45456,0.673923,0.293277
630,1.678957,-0.464372,0.735661,0.888878,0.447861,0.096518,-0.916219,-0.416693,0.256415,0.620109,0.180343,0.026284
631,1.654258,-0.458542,0.750187,0.893578,0.442641,0.074753,-0.553662,-1.959101,0.180808,0.290962,-0.101302,-0.501328
632,1.629826,-0.454391,0.764088,0.896964,0.438915,0.053009,-0.652078,-1.119115,0.128838,-0.108756,0.108006,-0.168213
633,1.618746,-0.453333,0.768418,0.897959,0.437964,0.04309,0.157042,-0.45769,-0.011636,-0.435725,0.111596,-0.100341
634,1.608208,-0.455859,0.754795,0.897255,0.440234,0.033584,0.827858,-0.138983,-0.107772,-0.34658,0.014859,-0.279052
635,1.591493,-0.456828,0.731243,0.897264,0.441103,0.018573,1.159293,-0.522204,0.068086,-0.086076,-0.04175,-0.305667
636,1.555945,-0.451019,0.703083,0.899904,0.435883,-0.013366,1.324486,-1.608748,0.447715,0.030104,-0.049027,-0.325227
637,1.494994,-0.437164,0.676482,0.903354,0.423372,-0.068607,1.038053,-3.111945,0.718969,0.059231,0.020262,-0.248196
638,1.408637,-0.420812,0.662368,0.900783,0.408502,-0.147365,0.670179,-4.475344,0.733101,-0.071056,0.093268,-0.153661
639,1.30347,-0.404745,0.650941,0.886553,0.393784,-0.242811,0.592407,-5.227961,0.667293,-0.031893,0.280288,0.037137
640,1.206394,-0.393295,0.650819,0.863001,0.383234,-0.329181,-0.119422,-4.536463,0.452063,0.134862,0.491598,0.407886
641,1.135925,-0.394253,0.663239,0.837348,0.384119,-0.388974,-0.715836,-3.347912,-0.021507,-0.034065,0.444678,0.712139
642,1.08404,-0.401362,0.672933,0.813614,0.390673,-0.430589,-0.395471,-2.464318,-0.152861,-0.434754,0.148832,0.516312
643,1.050708,-0.407606,0.675443,0.79668,0.396413,-0.456243,-0.258078,-1.161685,-0.221937,-0.479374,0.128734,0.347982
644,1.047259,-0.415777,0.680091,0.792271,0.403901,-0.457353,-0.480661,0.318888,-0.255299,-0.421238,0.114211,0.417832
645,1.071986,-0.426266,0.687035,0.799571,0.413474,-0.435574,-0.524108,1.479495,-0.347889,-0.330257,-0.024451,0.491635
646,1.1163,-0.439373,0.695144,0.813143,0.425372,-0.397312,-0.77575,2.352207,-0.458655,-0.25426,-0.008777,0.287708
647,1.178282,-0.458325,0.713245,0.828594,0.442447,-0.343035,-1.36824,2.900027,-0.544681,-0.167812,0.078061,-0.052107
648,1.261137,-0.483995,0.746251,0.843044,0.465319,-0.269733,-2.048238,3.674967,-0.875163,-0.110133,0.09477,-0.105496
649,1.360145,-0.518658,0.784728,0.849287,0.495715,-0.181598,-2.046712,4.213926,-1.390726,-0.052504,0.128537,-0.164258
650,1.467084,-0.547216,0.823444,0.849388,0.520312,-0.08841,-1.749124,4.218349,-0.890862,0.263344,0.323667,-0.728439
651,1.544448,-0.559138,0.852682,0.847418,0.530456,-0.022333,-0.903512,2.319044,-0.313159,0.157937,0.266114,-0.638113
652,1.576615,-0.557872,0.861091,0.848369,0.529382,0.004936,-0.124451,1.060129,0.282486,-0.070964,0.020071,-0.384941
653,1.599493,-0.546826,0.860269,0.853827,0.519979,0.024508,0.08218,1.374221,0.676633,-0.272925,-0.041296,-0.302325
654,1.632423,-0.531808,0.85913,0.860256,0.507092,0.053082,0.000633,1.778115,0.708661,-0.402339,0.011295,-0.279202
655,1.65534,-0.526172,0.843062,0.861647,0.502227,0.073021,1.189496,1.255468,0.110885,-0.32762,0.163514,0.079842
656,1.648147,-0.529142,0.807976,0.860659,0.504793,0.066705,1.440663,0.032204,-0.024662,-0.454516,0.478178,0.195685
657,1.638587,-0.525997,0.796242,0.862838,0.502075,0.058583,-0.070004,-0.164941,0.236367,-0.303191,0.350144,-0.07227
658,1.627282,-0.526273,0.795251,0.863306,0.502314,0.048816,0.561586,-0.786659,-0.145121,0.015676,0.140966,-0.06763
659,1.603848,-0.530327,0.764243,0.862171,0.505815,0.028507,1.333344,0.324633,-0.067447,0.316586,0.247435,0.410702
660,1.630034,-0.526409,0.759197,0.8631,0.502432,0.051188,-0.463242,1.970688,0.372957,0.09094,0.114984,0.740072
661,1.669838,-0.514798,0.772801,0.866127,0.492359,0.086064,-0.312964,1.042196,0.667889,0.35247,0.072262,0.19453
662,1.656407,-0.496348,0.744367,0.876107,0.476218,0.075188,1.667582,0.006205,1.217162,1.312614,0.423151,-0.600868
663,1.660527,-0.479059,0.738999,0.883859,0.460944,0.079523,-0.739701,-0.095277,0.711231,0.415427,-0.032264,-0.063273
664,1.633329,-0.468014,0.753277,0.890722,0.451114,0.055772,-0.441394,-2.389708,0.409675,-0.081335,-0.079258,-0.058686
665,1.593198,-0.459609,0.757826,0.896001,0.443597,0.020075,-0.150369,-1.726006,0.415131,-0.194677,0.142935,-0.30633
666,1.570692,-0.456738,0.75766,0.897496,0.441023,-9.40E-05,0.130013,-0.827029,-0.064763,-0.158192,0.23015,-0.279203
667,1.555052,-0.462794,0.749137,0.894698,0.44645,-0.014088,0.523519,-0.47026,-0.380801,0.015733,0.163139,-0.19241
668,1.542209,-0.467513,0.73234,0.892327,0.450667,-0.025517,0.876669,-0.192433,-0.102021,0.176887,-0.007217,-0.110668
669,1.524955,-0.461636,0.710849,0.894384,0.445414,-0.041029,0.962981,-0.599817,0.467398,0.018427,-0.206065,-0.06032
670,1.487523,-0.446444,0.690203,0.898863,0.431761,-0.075025,1.019511,-1.934007,0.800637,-0.116728,-0.224287,-0.309252
671,1.426965,-0.428265,0.673149,0.900294,0.415293,-0.130391,0.739136,-3.081362,0.790534,-0.131724,-0.044749,-0.212886
672,1.350607,-0.41236,0.663069,0.894058,0.400772,-0.200107,0.506831,-3.895892,0.624381,-0.249252,0.04216,0.125781
673,1.264032,-0.401973,0.66085,0.877328,0.391235,-0.277905,-0.019513,-4.343087,0.493091,-0.268487,0.178254,0.443616
674,1.187973,-0.394725,0.66804,0.856283,0.384554,-0.344817,-0.178057,-3.623126,0.405603,-0.201665,0.221998,0.529433
675,1.136699,-0.390258,0.671658,0.839035,0.380427,-0.388968,-0.153024,-2.112666,0.143196,-0.25859,0.256688,0.464133
676,1.109587,-0.396472,0.678906,0.826049,0.386166,-0.41051,-0.515889,-1.120131,-0.265466,-0.289947,0.248279,0.384265
677,1.102929,-0.407679,0.684199,0.819383,0.39648,-0.414023,-0.456807,0.045521,-0.376574,-0.271318,0.108266,0.470435
678,1.121451,-0.419201,0.693624,0.822741,0.407031,-0.396766,-0.796028,1.055323,-0.328963,-0.220492,0.111981,0.502112
679,1.153292,-0.434589,0.710913,0.829132,0.421038,-0.367788,-1.182071,1.279517,-0.382153,-0.200195,0.08145,0.480123
680,1.193632,-0.454841,0.738601,0.835189,0.43932,-0.330842,-1.780004,1.526044,-0.508423,-0.130447,0.15971,0.161577
681,1.248587,-0.480733,0.781043,0.841027,0.462429,-0.280771,-2.517722,2.00953,-0.630632,-0.106897,0.156452,0.023767
682,1.329552,-0.51574,0.837146,0.844736,0.493178,-0.207835,-2.967367,3.198111,-1.238841,0.216436,0.384141,-0.176396
683,1.432454,-0.54941,0.896003,0.844685,0.522184,-0.117607,-2.694977,3.563509,-0.944714,0.238964,0.54381,-0.774757
684,1.512016,-0.564257,0.952072,0.843527,0.534788,-0.04964,-2.134001,1.702527,-0.37973,0.081507,0.282671,-1.114514
685,1.542191,-0.565112,0.973906,0.844183,0.53551,-0.024154,-0.100346,0.729801,0.286268,-0.123404,-0.379855,-0.395371
686,1.560475,-0.550215,0.954288,0.852367,0.522871,-0.008798,1.209345,2.021072,0.975288,-0.246349,-0.295591,-0.021567
687,1.598637,-0.529346,0.927585,0.862803,0.504969,0.024027,0.851967,2.66392,0.897192,-0.478999,0.051657,-0.003916
688,1.632379,-0.51949,0.923426,0.866427,0.496438,0.053424,-0.0887,1.008616,0.347949,-0.524279,0.492149,0.041363
689,1.628057,-0.513997,0.920367,0.869359,0.491662,0.049835,0.207254,-0.479966,0.189554,-0.441228,0.592308,0.088608
690,1.61867,-0.514789,0.919728,0.869399,0.492352,0.041653,-0.05102,-0.602332,-0.153924,-0.331878,0.583591,0.035038
691,1.582296,-0.525695,0.915271,0.864918,0.501815,0.009947,0.526307,-2.125255,-0.758963,-0.10912,0.655275,-0.832579
692,1.528275,-0.539475,0.870543,0.857203,0.513686,-0.036472,2.669272,-0.703487,-0.658222,0.698812,0.206865,-0.180417
693,1.536966,-0.544285,0.827125,0.855008,0.517807,-0.028936,0.669468,2.381947,-0.08969,0.609164,0.220581,0.718847
694,1.591917,-0.538748,0.846617,0.85816,0.513062,0.018127,-1.336877,2.014176,0.379603,0.125391,0.091598,0.88858
695,1.619445,-0.528798,0.864034,0.862392,0.504496,0.041988,0.207334,-0.289866,0.601645,0.045994,-0.201365,0.364613
696,1.586261,-0.514768,0.819376,0.870303,0.492333,0.01346,2.069349,-0.102967,0.732984,0.734037,-0.081581,-0.1084
697,1.605466,-0.509412,0.829995,0.872507,0.487664,0.030262,-1.800438,0.45406,0.120923,0.147269,0.126838,-0.301441
698,1.607446,-0.509043,0.869577,0.872625,0.487342,0.031995,-1.283063,-1.471692,-0.127232,-0.058981,-0.120734,0.174898
699,1.588539,-0.511684,0.888101,0.871784,0.489646,0.015469,-0.709216,-1.0857,-0.182471,-0.078815,0.011376,-0.287777
700,1.582965,-0.516689,0.902677,0.869395,0.494004,0.01058,-0.503085,-0.438272,-0.29616,-0.053432,0.138061,-0.216238
701,1.581479,-0.522309,0.906403,0.86662,0.498883,0.009259,0.028852,-0.013145,-0.24492,0.065906,0.019916,-0.223568
702,1.578309,-0.523342,0.898404,0.866129,0.499778,0.006507,0.538173,-0.046156,0.109057,0.154394,-0.202399,-0.228675
703,1.559961,-0.515822,0.882099,0.869837,0.49325,-0.009426,0.755538,-0.895418,0.512247,0.133307,-0.374857,-0.422612
704,1.520515,-0.502378,0.866553,0.875332,0.481511,-0.04405,0.60141,-2.016261,0.688863,0.073566,-0.326604,-0.379625
705,1.463704,-0.488528,0.85885,0.877966,0.469327,-0.094385,0.249462,-2.956663,0.668382,-0.136816,-0.126904,-0.011755
706,1.400256,-0.475554,0.860781,0.876142,0.457831,-0.150883,-0.1127,-3.322837,0.646025,-0.381651,-0.0044,0.298466
707,1.337669,-0.464758,0.870901,0.869748,0.448206,-0.206517,-0.458052,-3.310742,0.584845,-0.380719,0.182394,0.485371
708,1.281182,-0.460674,0.884766,0.858449,0.444552,-0.255811,-0.402622,-3.238936,0.429178,-0.345418,0.270521,0.535856
709,1.227769,-0.459328,0.895298,0.84413,0.443346,-0.301478,-0.323253,-2.825262,0.274307,-0.18228,0.465543,0.421168
710,1.178918,-0.458434,0.903159,0.828767,0.442545,-0.34249,-0.298466,-2.447627,0.12124,-0.032182,0.538458,0.222983
711,1.143299,-0.459914,0.914861,0.815448,0.443871,-0.371514,-0.70662,-1.725591,0.263811,0.052365,0.38752,0.102349
712,1.131795,-0.460099,0.938661,0.811046,0.444037,-0.380836,-1.047813,-0.75797,0.471695,0.02007,0.121148,0.307136
713,1.131696,-0.463027,0.959984,0.809828,0.446658,-0.380362,-0.843988,-0.385488,0.120129,-0.133085,-0.132053,0.473334
714,1.137781,-0.470528,0.975832,0.809063,0.453357,-0.37401,-0.838096,0.230045,-0.101741,-0.283169,-0.141971,0.368135
715,1.158526,-0.484832,0.996914,0.810623,0.46606,-0.354512,-1.352451,0.629278,-0.393197,-0.397293,0.089055,0.236226
716,1.187727,-0.509092,1.024814,0.8099,0.487385,-0.326371,-1.745925,0.982756,-0.802323,-0.331797,0.28561,0.143891
717,1.236151,-0.547141,1.064788,0.806641,0.520247,-0.280488,-2.754697,1.695977,-1.396737,0.005844,0.598863,-0.239624
718,1.317042,-0.593118,1.136252,0.802648,0.558949,-0.208163,-3.899313,2.205019,-1.163966,0.417322,0.755336,-0.631971
719,1.389035,-0.62236,1.215428,0.79912,0.582955,-0.14687,-2.897148,0.524439,-0.541653,0.358732,0.332359,-0.750728
720,1.396853,-0.635497,1.254855,0.792633,0.593578,-0.139281,-1.010638,-1.318565,-0.293242,0.229401,-0.127773,-0.812456
721,1.36899,-0.636319,1.25409,0.787966,0.594239,-0.161211,0.520414,-1.070135,0.188207,0.01991,-0.426286,-0.635893
722,1.363627,-0.619554,1.235504,0.796729,0.580672,-0.167461,1.124587,1.124732,0.89571,-0.171393,-0.497344,-0.182088
723,1.383234,-0.59563,1.208828,0.813277,0.56103,-0.154354,1.292966,1.786779,0.88856,-0.43666,-0.413783,0.144634
724,1.391408,-0.581258,1.184107,0.822361,0.549076,-0.149125,1.06105,0.583205,0.244344,-0.4034,-0.050007,0.295106
725,1.379972,-0.581198,1.16237,0.820634,0.549026,-0.158525,0.715986,-0.275309,-0.279326,-0.19893,0.746293,0.378817
726,1.377753,-0.57796,1.163094,0.822021,0.546316,-0.160687,-0.399249,-0.023244,0.521205,-0.182998,1.075144,0.53912
727,1.382676,-0.568117,1.177159,0.828045,0.538046,-0.157636,-0.291008,-0.635059,0.514199,-0.38435,0.360178,0.560895
728,1.358899,-0.563441,1.172928,0.826513,0.534098,-0.177805,0.374028,-0.80373,0.027678,-0.439779,0.080999,0.432963
729,1.361315,-0.561412,1.165548,0.827999,0.532382,-0.176033,0.273367,1.068086,0.083329,0.286045,0.275937,0.520668
730,1.376388,-0.547497,1.15384,0.837746,0.520551,-0.164948,1.097515,0.956941,1.054901,1.046913,0.446413,0.196549
731,1.392846,-0.512284,1.12856,0.857863,0.490169,-0.154289,1.141961,1.539906,1.483889,1.351579,-0.060695,-0.26078
732,1.419654,-0.500867,1.138078,0.867167,0.480186,-0.132073,-1.100459,0.868593,0.280155,0.87113,-0.147285,-0.106697
733,1.443141,-0.503953,1.17763,0.868555,0.482891,-0.111482,-1.945416,-0.136081,-0.022493,0.043921,0.192325,0.427308
734,1.453644,-0.513351,1.221936,0.865133,0.491099,-0.101818,-1.970152,-0.750384,-0.357301,0.155909,0.304494,0.196468
735,1.46071,-0.528312,1.266617,0.858431,0.504077,-0.094885,-2.034917,-0.684204,-0.600324,0.094358,0.315961,0.014181
736,1.473546,-0.546034,1.310228,0.850553,0.519302,-0.082978,-1.873932,-0.371027,-0.736333,0.052768,0.276245,0.032685
737,1.489794,-0.565492,1.349086,0.841557,0.535831,-0.068317,-1.654499,-0.098576,-0.8612,0.037288,0.093502,0.16074
738,1.512604,-0.584757,1.383427,0.832435,0.551997,-0.048496,-1.397275,0.430907,-0.828035,0.089883,0.052816,0.093113
739,1.543381,-0.600443,1.412156,0.824775,0.565008,-0.022617,-1.140016,0.838515,-0.686823,0.128838,0.010004,-0.05035
740,1.57232,-0.613585,1.439067,0.817588,0.575802,0.001246,-1.141794,0.500597,-0.628719,0.093453,-0.178722,-0.212306
741,1.592474,-0.625986,1.471248,0.810195,0.585897,0.017566,-1.402947,-0.160026,-0.630765,0.057679,-0.250676,-0.161395
742,1.605776,-0.636403,1.510081,0.803747,0.594307,0.028126,-1.626472,-0.648641,-0.523809,0.019999,-0.321007,-0.105625
743,1.616306,-0.643103,1.548122,0.79941,0.599682,0.036406,-1.383587,-0.534161,-0.325707,-0.003329,-0.395748,0.008745
744,1.62271,-0.647,1.577278,0.796821,0.602795,0.041403,-1.017559,-0.650897,-0.221519,0.032082,-0.39375,-0.194937
745,1.615572,-0.649856,1.597821,0.795373,0.605072,0.035637,-0.678728,-1.16259,-0.158676,0.084739,-0.331909,-0.261177
746,1.591902,-0.650071,1.609605,0.795863,0.605243,0.0168,-0.338856,-1.76757,0.054913,0.19402,-0.123676,-0.218064
747,1.549109,-0.646934,1.609966,0.797748,0.602743,-0.017304,0.209256,-2.392195,0.205888,0.280362,0.063593,-0.095367
748,1.488322,-0.641845,1.597447,0.79827,0.598674,-0.065986,0.634131,-2.770943,0.247797,0.364129,0.273899,0.244056
749,1.425117,-0.633505,1.584886,0.79742,0.591973,-0.116997,0.429608,-2.74968,0.435417,0.272205,0.264441,0.524361
750,1.37044,-0.622089,1.585464,0.796406,0.582734,-0.161735,-0.101471,-2.725239,0.644252,0.242382,0.181029,0.659614
751,1.322857,-0.609401,1.594175,0.794916,0.572376,-0.201232,-0.244124,-2.582292,0.717848,0.28327,0.149135,0.609206
752,1.280375,-0.596004,1.605013,0.792929,0.56134,-0.236984,-0.285945,-2.324621,0.785592,0.288904,0.049088,0.516021
753,1.248065,-0.582778,1.623293,0.791831,0.550346,-0.264807,-0.710885,-1.978712,0.963778,0.329766,-0.009483,0.443182
754,1.228301,-0.564307,1.6543,0.795884,0.53483,-0.28377,-0.964968,-1.713677,1.50432,0.459106,-0.100809,0.501712
755,1.214037,-0.538954,1.688222,0.804205,0.513239,-0.299733,-0.841419,-1.526495,1.739952,0.30105,-0.029291,0.420827
756,1.196463,-0.511419,1.720234,0.811663,0.489415,-0.318867,-0.876433,-1.923859,1.7744,0.157286,0.029704,0.289875
757,1.164275,-0.488673,1.763169,0.810997,0.469454,-0.349136,-1.677609,-3.076975,1.791646,-0.055367,0.233915,0.1492
758,1.12605,-0.474521,1.825131,0.80298,0.456913,-0.382694,-2.411526,-3.328866,1.750523,-0.062364,0.257489,0.323963
759,1.100081,-0.474531,1.895318,0.792768,0.456922,-0.403413,-2.518501,-3.117831,1.548671,-0.184217,0.252597,0.501221
760,1.069531,-0.472819,1.958564,0.78076,0.455398,-0.427815,-2.399917,-2.841396,1.314136,-0.312331,0.113206,0.532994
761,1.046125,-0.474836,2.015755,0.769737,0.457193,-0.44551,-2.181542,-2.229631,1.051027,-0.263176,0.086844,0.495787
762,1.033941,-0.481531,2.066098,0.761605,0.463137,-0.453279,-2.067918,-1.480917,0.730395,-0.223153,0.136396,0.422975
763,1.034612,-0.493474,2.112126,0.7571,0.473689,-0.44991,-2.048399,-0.789365,0.400632,-0.222325,0.149313,0.34406
764,1.046814,-0.511315,2.155223,0.755095,0.489325,-0.43634,-2.088191,-0.257321,0.051432,-0.211882,0.171595,0.277649
765,1.067776,-0.535124,2.194816,0.753652,0.509948,-0.414683,-2.06708,0.251249,-0.341109,-0.182454,0.159379,0.163294
766,1.097371,-0.564745,2.230552,0.751815,0.535201,-0.385142,-2.018403,0.717129,-0.737677,-0.12506,0.028245,0.111171
767,1.132609,-0.598177,2.261672,0.748291,0.563137,-0.350625,-1.794998,1.001925,-1.022764,0.020172,-0.139415,0.066949
768,1.167527,-0.631596,2.286455,0.742344,0.590433,-0.316723,-1.520345,0.991835,-1.135133,0.168361,-0.190256,-0.120899
769,1.194766,-0.660645,2.308722,0.734427,0.613626,-0.289964,-1.279609,0.449874,-0.877452,0.220727,-0.274118,-0.32405
770,1.202349,-0.677522,2.328579,0.72684,0.626864,-0.280617,-0.825009,-0.792112,-0.238161,0.416852,-0.364611,-0.42112
771,1.191167,-0.678138,2.342751,0.723297,0.627344,-0.288583,-0.358838,-0.871973,0.413597,0.302704,-0.527674,0.047464
772,1.182692,-0.664574,2.344015,0.728636,0.616724,-0.297896,0.570005,-0.193563,0.716181,0.615847,0.046957,0.464705
773,1.17897,-0.648343,2.329356,0.736677,0.603866,-0.304389,0.84349,0.496087,0.375377,0.823794,0.805741,0.73638
774,1.18514,-0.631316,2.328533,0.74796,0.590208,-0.303661,-0.015862,0.000493,1.179721,-0.013188,0.296602,0.664577
775,1.199987,-0.610812,2.356437,0.763506,0.573533,-0.296847,-1.140779,0.262804,1.292237,-0.254259,-0.110017,0.663302
776,1.24475,-0.605559,2.401789,0.778868,0.569222,-0.263346,-1.689426,0.939677,0.597466,-0.477614,-0.033532,0.388102
777,1.270791,-0.613347,2.430193,0.781202,0.575607,-0.241659,-0.896114,0.083362,-0.39682,-0.425138,0.035904,0.158621
778,1.269427,-0.63519,2.443408,0.76868,0.593331,-0.238934,-1.03917,-0.602693,-1.066715,-0.094547,0.246788,0.274853
779,1.280872,-0.665568,2.474815,0.753739,0.617506,-0.224864,-1.973116,-0.235055,-1.08546,0.139617,0.26703,0.619608
780,1.307273,-0.69554,2.522113,0.741205,0.6408,-0.199975,-2.23149,-0.229972,-0.800988,0.353231,0.095772,0.655923
781,1.329805,-0.716509,2.577264,0.732311,0.656756,-0.179978,-2.31142,-0.915541,-0.316763,0.461857,-0.162676,0.463792
782,1.350697,-0.72876,2.631119,0.728004,0.665945,-0.162872,-1.893356,-0.474803,-0.075126,0.170616,-0.155737,0.11145
